account_id,district_id,frequency,date,Account_type
2239,25,Monthly,2019-01-05,Salary account
1706,1,Monthly,2019-01-05,Savings account
7795,64,Monthly,2019-01-05,Savings account
2077,29,Monthly,2019-01-04,Savings account
685,37,weekly,2019-01-04,NRI account
1331,59,Monthly,2019-01-03,NRI account
2355,1,Monthly,2019-01-03,Salary account
3482,70,Monthly,2019-01-03,Savings account
4503,50,Monthly,2019-01-03,NRI account
2322,33,Monthly,2019-01-02,Savings account
3006,64,Monthly,2019-01-01,NRI account
1394,32,Monthly,2018-12-27,Salary account
3621,32,Monthly,2018-12-25,NRI account
1835,74,Monthly,2018-12-24,Salary account
10728,71,Monthly,2018-12-23,NRI account
2384,40,Monthly,2018-12-23,Savings account
3643,1,Monthly,2018-12-22,Salary account
802,15,Monthly,2018-12-20,Salary account
3567,5,Monthly,2018-12-20,Savings account
68,37,suance after a transaction,2018-12-20,Salary account
1417,75,Monthly,2018-12-20,Salary account
2524,1,Monthly,2018-12-19,Savings account
3903,58,Monthly,2018-12-19,NRI account
8856,15,Monthly,2018-12-18,Savings account
2808,1,Monthly,2018-12-18,Salary account
5357,70,Monthly,2018-12-18,NRI account
775,1,Monthly,2018-12-18,Savings account
3279,46,weekly,2018-12-17,NRI account
1011,45,Monthly,2018-12-17,Savings account
359,11,Monthly,2018-12-11,Salary account
2343,68,Monthly,2018-12-09,NRI account
594,54,Monthly,2018-12-09,Salary account
4434,41,Monthly,2018-12-09,Savings account
3489,9,Monthly,2018-12-08,NRI account
3348,4,Monthly,2018-12-08,Savings account
2809,73,Monthly,2018-12-08,NRI account
3364,21,weekly,2018-12-08,Savings account
2546,1,Monthly,2018-12-08,NRI account
1436,3,Monthly,2018-12-07,Salary account
1307,56,Monthly,2018-12-05,NRI account
2121,64,Monthly,2018-12-05,NRI account
1919,18,Monthly,2018-12-04,Salary account
8411,20,Monthly,2018-12-02,Savings account
3369,8,Monthly,2018-12-01,Savings account
9731,54,suance after a transaction,2018-12-01,Savings account
1578,48,Monthly,2018-12-01,Savings account
2027,19,Monthly,2018-11-28,Savings account
1294,71,Monthly,2018-11-27,Salary account
106,63,Monthly,2018-11-27,Salary account
2707,61,Monthly,2018-11-27,Savings account
2028,7,weekly,2018-11-26,Salary account
3752,1,Monthly,2018-11-25,Salary account
11186,12,Monthly,2018-11-24,Savings account
29,7,Monthly,2018-11-24,Savings account
2044,6,Monthly,2018-11-23,Salary account
449,19,Monthly,2018-11-22,Savings account
2218,19,Monthly,2018-11-21,Savings account
1708,22,Monthly,2018-11-21,Salary account
1583,69,suance after a transaction,2018-11-17,NRI account
1554,47,Monthly,2018-11-15,NRI account
5632,5,weekly,2018-11-15,NRI account
940,37,Monthly,2018-11-15,Salary account
2572,64,suance after a transaction,2018-11-13,Savings account
2377,77,Monthly,2018-11-13,Salary account
4476,24,Monthly,2018-11-10,Salary account
4082,49,Monthly,2018-11-08,Savings account
2541,57,Monthly,2018-11-08,Salary account
3576,58,Monthly,2018-11-07,Savings account
3663,67,Monthly,2018-11-06,NRI account
973,54,Monthly,2018-11-05,Salary account
2365,42,Monthly,2018-11-04,Savings account
1168,29,Monthly,2018-11-03,Salary account
960,4,suance after a transaction,2018-11-02,Salary account
201,63,Monthly,2018-11-02,Savings account
1993,68,Monthly,2018-10-30,Savings account
1076,1,Monthly,2018-10-30,Salary account
3419,1,Monthly,2018-10-29,NRI account
2536,41,Monthly,2018-10-28,NRI account
1295,15,Monthly,2018-10-28,Salary account
1109,66,Monthly,2018-10-27,Salary account
1441,50,Monthly,2018-10-25,Salary account
1958,40,Monthly,2018-10-24,Salary account
3058,44,Monthly,2018-10-23,Salary account
5422,66,Monthly,2018-10-22,NRI account
988,10,Monthly,2018-10-22,Savings account
2949,1,Monthly,2018-10-21,Salary account
3849,75,Monthly,2018-10-21,NRI account
67,16,Monthly,2018-10-19,NRI account
2790,1,Monthly,2018-10-18,Savings account
3756,39,weekly,2018-10-17,NRI account
654,63,Monthly,2018-10-16,NRI account
4283,39,Monthly,2018-10-16,Savings account
2924,56,Monthly,2018-10-16,Salary account
3622,53,Monthly,2018-10-15,NRI account
1312,23,Monthly,2018-10-15,Savings account
2742,23,Monthly,2018-10-15,Savings account
8127,37,Monthly,2018-10-13,Savings account
596,31,Monthly,2018-10-13,NRI account
2788,54,Monthly,2018-10-12,NRI account
2463,56,Monthly,2018-10-11,Savings account
3860,4,Monthly,2018-10-11,NRI account
2840,15,Monthly,2018-10-09,NRI account
2430,3,Monthly,2018-10-09,Salary account
1559,14,Monthly,2018-10-08,Salary account
2195,73,Monthly,2018-10-08,Salary account
1205,73,Monthly,2018-10-08,Savings account
2059,37,Monthly,2018-10-08,Savings account
2333,45,Monthly,2018-10-08,NRI account
3074,74,weekly,2018-10-08,NRI account
3878,23,Monthly,2018-10-07,Salary account
2363,47,Monthly,2018-10-07,Savings account
1421,71,Monthly,2018-10-05,Savings account
1934,46,Monthly,2018-10-05,NRI account
3827,1,Monthly,2018-10-04,NRI account
939,55,Monthly,2018-10-04,Salary account
2905,74,Monthly,2018-10-03,Savings account
2627,76,Monthly,2018-10-02,Savings account
2025,19,Monthly,2018-10-02,Savings account
3975,20,Monthly,2018-10-02,NRI account
11359,61,Monthly,2018-10-01,NRI account
3457,54,Monthly,2018-10-01,Salary account
1333,21,Monthly,2018-09-29,Savings account
1828,1,Monthly,2018-09-28,Savings account
6,51,Monthly,2018-09-27,Salary account
3555,32,Monthly,2018-09-26,Salary account
716,47,Monthly,2018-09-25,Savings account
1352,1,Monthly,2018-09-23,Savings account
851,15,Monthly,2018-09-23,Salary account
1989,48,Monthly,2018-09-21,Salary account
577,29,Monthly,2018-09-20,NRI account
2960,19,Monthly,2018-09-20,Savings account
2267,54,weekly,2018-09-20,NRI account
3336,51,Monthly,2018-09-19,Salary account
1653,1,Monthly,2018-09-19,NRI account
318,36,Monthly,2018-09-16,Salary account
1301,18,Monthly,2018-09-15,NRI account
3288,54,Monthly,2018-09-15,NRI account
3142,2,Monthly,2018-09-14,NRI account
1878,52,weekly,2018-09-13,NRI account
3712,3,Monthly,2018-09-13,Salary account
2030,51,Monthly,2018-09-13,NRI account
3869,72,Monthly,2018-09-13,Salary account
1908,20,Monthly,2018-09-13,Savings account
3926,72,Monthly,2018-09-11,NRI account
6321,1,Monthly,2018-09-10,NRI account
518,74,Monthly,2018-09-09,Salary account
3049,61,Monthly,2018-09-08,Salary account
3730,17,Monthly,2018-09-08,Savings account
1714,72,Monthly,2018-09-08,Savings account
1975,19,Monthly,2018-09-07,NRI account
8899,1,weekly,2018-09-05,NRI account
3478,30,Monthly,2018-09-04,Savings account
7546,43,Monthly,2018-09-03,Savings account
1766,28,Monthly,2018-09-03,NRI account
1292,3,Monthly,2018-09-03,NRI account
3797,64,Monthly,2018-09-03,Savings account
2596,1,Monthly,2018-09-02,NRI account
9006,40,weekly,2018-09-02,Salary account
3579,53,Monthly,2018-09-02,NRI account
710,25,Monthly,2018-09-02,Savings account
1105,55,Monthly,2018-09-01,Savings account
3608,72,weekly,2018-08-30,Savings account
7523,63,Monthly,2018-08-29,Savings account
3533,74,Monthly,2018-08-29,Savings account
422,53,weekly,2018-08-29,NRI account
3226,65,Monthly,2018-08-28,NRI account
3612,70,Monthly,2018-08-27,Savings account
4580,9,Monthly,2018-08-27,Salary account
2401,16,Monthly,2018-08-26,Savings account
3425,70,Monthly,2018-08-24,Salary account
1327,65,Monthly,2018-08-24,Savings account
8776,64,Monthly,2018-08-24,Savings account
2798,70,Monthly,2018-08-24,Savings account
3625,3,Monthly,2018-08-22,Savings account
1911,68,Monthly,2018-08-21,Salary account
635,21,Monthly,2018-08-21,Savings account
4131,5,Monthly,2018-08-19,Savings account
377,70,Monthly,2018-08-19,Savings account
1398,62,Monthly,2018-08-18,Savings account
1246,58,Monthly,2018-08-18,Savings account
1592,38,Monthly,2018-08-18,Salary account
3728,10,Monthly,2018-08-18,NRI account
9192,1,Monthly,2018-08-16,Savings account
1360,71,Monthly,2018-08-14,Savings account
2747,1,Monthly,2018-08-14,Savings account
3017,75,Monthly,2018-08-12,Salary account
3112,38,Monthly,2018-08-12,Savings account
610,74,Monthly,2018-08-11,Salary account
3536,24,Monthly,2018-08-11,Salary account
1017,14,Monthly,2018-08-11,Salary account
1579,57,Monthly,2018-08-09,Salary account
3167,18,Monthly,2018-08-08,Savings account
582,12,Monthly,2018-08-05,Salary account
1848,1,Monthly,2018-08-04,Salary account
3497,76,Monthly,2018-08-02,Salary account
4995,20,weekly,2018-08-01,Salary account
1022,33,weekly,2018-08-01,Salary account
1797,24,Monthly,2018-08-01,Salary account
2912,74,Monthly,2018-07-30,Savings account
6738,62,Monthly,2018-07-28,NRI account
2606,1,Monthly,2018-07-27,NRI account
709,19,Monthly,2018-07-25,NRI account
629,31,Monthly,2018-07-25,Salary account
427,8,Monthly,2018-07-24,Savings account
2470,16,Monthly,2018-07-23,Savings account
9627,65,suance after a transaction,2018-07-22,NRI account
2654,56,Monthly,2018-07-21,NRI account
662,21,Monthly,2018-07-18,Savings account
2615,68,Monthly,2018-07-17,Savings account
3503,1,Monthly,2018-07-17,NRI account
3921,18,Monthly,2018-07-17,Salary account
2819,35,Monthly,2018-07-16,Salary account
478,58,Monthly,2018-07-16,NRI account
5574,13,weekly,2018-07-14,NRI account
741,54,Monthly,2018-07-14,Savings account
90,1,Monthly,2018-07-13,NRI account
901,60,Monthly,2018-07-10,NRI account
7765,52,weekly,2018-07-10,Savings account
1012,65,Monthly,2018-07-09,Savings account
4276,43,Monthly,2018-07-09,Savings account
964,26,Monthly,2018-07-08,Savings account
711,70,Monthly,2018-07-06,Savings account
352,39,Monthly,2018-07-04,Salary account
1291,1,Monthly,2018-07-04,NRI account
161,28,Monthly,2018-07-04,NRI account
200,17,Monthly,2018-07-03,Salary account
2471,6,Monthly,2018-07-03,NRI account
3805,9,Monthly,2018-07-02,Savings account
10093,1,weekly,2018-07-01,Savings account
3275,74,Monthly,2018-06-29,Salary account
8492,2,Monthly,2018-06-29,Savings account
1938,1,Monthly,2018-06-25,NRI account
1870,10,Monthly,2018-06-25,Savings account
3030,65,Monthly,2018-06-22,NRI account
154,46,Monthly,2018-06-21,Salary account
3160,22,Monthly,2018-06-19,Salary account
1856,26,Monthly,2018-06-19,Savings account
4328,72,Monthly,2018-06-17,Savings account
5628,61,Monthly,2018-06-17,Salary account
2868,1,Monthly,2018-06-15,NRI account
3479,22,Monthly,2018-06-14,Savings account
1047,46,Monthly,2018-06-13,NRI account
43,36,Monthly,2018-06-12,NRI account
6511,72,Monthly,2018-06-10,Salary account
2569,2,Monthly,2018-06-10,Salary account
941,8,Monthly,2018-06-08,Salary account
2155,58,Monthly,2018-06-08,NRI account
4519,8,Monthly,2018-06-08,Salary account
3539,42,Monthly,2018-06-08,NRI account
2260,1,Monthly,2018-06-07,NRI account
538,70,Monthly,2018-06-07,NRI account
548,16,Monthly,2018-06-07,Savings account
2922,16,Monthly,2018-06-06,NRI account
693,2,Monthly,2018-06-06,NRI account
3650,8,Monthly,2018-06-05,NRI account
10942,44,weekly,2018-06-05,NRI account
8316,70,Monthly,2018-06-04,Savings account
1634,77,Monthly,2018-06-04,Salary account
4825,15,Monthly,2018-06-04,Salary account
3289,1,Monthly,2018-06-02,Savings account
2638,5,Monthly,2018-06-02,NRI account
6924,74,Monthly,2018-06-01,NRI account
3484,22,Monthly,2018-06-01,Salary account
700,20,Monthly,2018-06-01,Salary account
985,32,Monthly,2018-05-29,Salary account
11333,8,Monthly,2018-05-26,Salary account
1838,68,Monthly,2018-05-26,Salary account
3037,44,Monthly,2018-05-26,NRI account
3372,23,Monthly,2018-05-26,NRI account
1053,57,Monthly,2018-05-25,Salary account
535,35,Monthly,2018-05-24,NRI account
4066,72,Monthly,2018-05-24,Savings account
2662,71,Monthly,2018-05-24,Savings account
2749,1,Monthly,2018-05-23,Salary account
9583,31,weekly,2018-05-22,NRI account
3636,21,Monthly,2018-05-22,Salary account
1826,5,Monthly,2018-05-22,NRI account
2227,31,weekly,2018-05-22,Salary account
4195,67,Monthly,2018-05-21,Savings account
2496,51,Monthly,2018-05-21,Savings account
3717,56,Monthly,2018-05-20,Savings account
1509,51,Monthly,2018-05-19,NRI account
2170,1,suance after a transaction,2018-05-19,Savings account
2001,75,Monthly,2018-05-19,NRI account
2903,38,Monthly,2018-05-19,Savings account
7824,60,Monthly,2018-05-17,NRI account
649,69,weekly,2018-05-17,NRI account
2996,54,Monthly,2018-05-17,NRI account
9750,74,Monthly,2018-05-16,NRI account
2375,29,Monthly,2018-05-16,NRI account
216,38,Monthly,2018-05-16,Salary account
56,50,Monthly,2018-05-16,Savings account
609,63,Monthly,2018-05-15,Salary account
2259,64,Monthly,2018-05-14,Salary account
1879,10,Monthly,2018-05-13,Salary account
266,47,Monthly,2018-05-11,NRI account
1871,48,Monthly,2018-05-10,NRI account
8405,20,Monthly,2018-05-10,NRI account
2847,75,Monthly,2018-05-08,Savings account
2740,14,Monthly,2018-05-08,Salary account
2454,8,Monthly,2018-05-07,NRI account
50,1,Monthly,2018-05-06,NRI account
1184,14,Monthly,2018-05-06,Salary account
363,1,Monthly,2018-05-06,Salary account
451,11,Monthly,2018-05-05,Savings account
3912,2,Monthly,2018-05-04,Salary account
1949,41,Monthly,2018-05-04,NRI account
1865,1,Monthly,2018-05-04,NRI account
543,64,Monthly,2018-05-03,NRI account
3653,31,Monthly,2018-05-03,Salary account
524,61,Monthly,2018-05-03,NRI account
82,26,Monthly,2018-05-03,NRI account
1388,29,Monthly,2018-05-02,Salary account
4245,52,Monthly,2018-05-02,NRI account
3838,3,Monthly,2018-05-02,NRI account
3747,1,Monthly,2018-05-01,NRI account
277,32,suance after a transaction,2018-05-01,NRI account
3595,30,Monthly,2018-05-01,NRI account
2511,40,Monthly,2018-05-01,Salary account
908,62,Monthly,2018-04-29,Salary account
3134,48,Monthly,2018-04-29,NRI account
2092,1,Monthly,2018-04-29,Savings account
844,53,Monthly,2018-04-28,Salary account
1467,37,Monthly,2018-04-27,NRI account
31,68,Monthly,2018-04-27,NRI account
1375,19,Monthly,2018-04-27,NRI account
1371,1,Monthly,2018-04-27,Savings account
2399,1,Monthly,2018-04-26,Savings account
343,18,Monthly,2018-04-26,Salary account
575,38,Monthly,2018-04-26,Savings account
900,48,Monthly,2018-04-26,Savings account
2494,74,Monthly,2018-04-23,NRI account
1820,10,Monthly,2018-04-22,Savings account
3714,2,weekly,2018-04-21,NRI account
2154,63,Monthly,2018-04-21,Salary account
1256,38,Monthly,2018-04-21,Savings account
1353,51,Monthly,2018-04-21,NRI account
784,59,Monthly,2018-04-19,Savings account
460,1,Monthly,2018-04-18,NRI account
3201,4,Monthly,2018-04-17,Salary account
3718,63,Monthly,2018-04-16,Salary account
1194,1,Monthly,2018-04-15,Savings account
2009,17,Monthly,2018-04-14,Salary account
3259,1,Monthly,2018-04-11,Salary account
4408,71,weekly,2018-04-11,Salary account
1918,24,Monthly,2018-04-10,NRI account
3036,10,Monthly,2018-04-10,NRI account
761,43,Monthly,2018-04-09,NRI account
4259,66,Monthly,2018-04-08,NRI account
2886,1,Monthly,2018-04-08,Salary account
2067,76,Monthly,2018-04-07,Salary account
3804,7,Monthly,2018-04-07,Savings account
493,26,Monthly,2018-04-05,NRI account
740,28,Monthly,2018-04-04,Savings account
2799,54,weekly,2018-04-03,Salary account
1042,43,Monthly,2018-04-03,NRI account
1158,50,Monthly,2018-04-03,Savings account
2713,26,Monthly,2018-04-03,Salary account
1969,5,Monthly,2018-04-02,NRI account
3183,45,Monthly,2018-04-01,Salary account
1269,52,Monthly,2018-03-28,NRI account
855,1,Monthly,2018-03-28,Savings account
59,43,Monthly,2018-03-27,Savings account
572,32,Monthly,2018-03-27,Salary account
1273,37,Monthly,2018-03-25,NRI account
237,50,Monthly,2018-03-25,Savings account
22,1,Monthly,2018-03-23,NRI account
470,64,Monthly,2018-03-23,Savings account
904,1,Monthly,2018-03-20,NRI account
3824,41,Monthly,2018-03-20,Salary account
3599,63,Monthly,2018-03-20,Salary account
2228,34,Monthly,2018-03-19,Savings account
817,5,Monthly,2018-03-18,NRI account
289,1,Monthly,2018-03-17,Savings account
1987,54,Monthly,2018-03-17,NRI account
3253,71,suance after a transaction,2018-03-15,Salary account
1626,3,Monthly,2018-03-15,Salary account
3378,55,Monthly,2018-03-14,Salary account
989,19,Monthly,2018-03-14,Salary account
1511,51,suance after a transaction,2018-03-13,NRI account
1237,9,Monthly,2018-03-13,NRI account
3307,30,Monthly,2018-03-13,Savings account
1570,1,Monthly,2018-03-12,Salary account
2382,59,Monthly,2018-03-08,Salary account
3405,36,Monthly,2018-03-07,Savings account
6118,1,weekly,2018-03-07,NRI account
71,1,Monthly,2018-03-05,Savings account
3528,10,Monthly,2018-03-05,Savings account
3684,23,Monthly,2018-03-04,Salary account
1406,50,Monthly,2018-03-04,Salary account
2568,17,Monthly,2018-03-02,NRI account
1169,49,suance after a transaction,2018-03-02,Savings account
1073,73,Monthly,2018-02-27,Salary account
8558,1,suance after a transaction,2018-02-27,Savings account
3101,1,Monthly,2018-02-27,NRI account
3355,70,Monthly,2018-02-26,Salary account
2501,30,Monthly,2018-02-26,NRI account
2361,28,Monthly,2018-02-25,NRI account
974,29,Monthly,2018-02-25,Savings account
2959,8,Monthly,2018-02-25,Savings account
1880,76,Monthly,2018-02-25,Salary account
2482,1,Monthly,2018-02-23,Savings account
3445,1,Monthly,2018-02-22,NRI account
4009,56,Monthly,2018-02-20,Savings account
3886,1,Monthly,2018-02-20,NRI account
2675,1,Monthly,2018-02-19,Savings account
3840,76,Monthly,2018-02-19,Salary account
3184,1,Monthly,2018-02-18,Savings account
370,25,Monthly,2018-02-18,Salary account
1317,56,Monthly,2018-02-18,Salary account
4329,1,Monthly,2018-02-17,NRI account
2315,75,Monthly,2018-02-13,NRI account
3876,69,Monthly,2018-02-13,NRI account
4416,14,Monthly,2018-02-12,Savings account
1813,47,Monthly,2018-02-11,Savings account
1470,19,Monthly,2018-02-10,Salary account
1159,49,Monthly,2018-02-09,Savings account
4418,66,Monthly,2018-02-09,Savings account
6472,61,Monthly,2018-02-08,Salary account
1770,65,Monthly,2018-02-08,Savings account
2472,60,Monthly,2018-02-08,Savings account
3898,70,Monthly,2018-02-07,NRI account
4907,42,Monthly,2018-02-06,NRI account
2628,64,suance after a transaction,2018-02-06,Savings account
726,76,Monthly,2018-02-03,Savings account
127,29,Monthly,2018-02-02,NRI account
2538,42,Monthly,2018-01-30,Savings account
742,77,Monthly,2018-01-28,NRI account
4356,47,Monthly,2018-01-26,Savings account
3667,55,Monthly,2018-01-26,Salary account
2326,70,Monthly,2018-01-24,Savings account
9104,10,Monthly,2018-01-21,NRI account
2664,58,Monthly,2018-01-20,Savings account
1627,1,Monthly,2018-01-20,Savings account
1231,7,Monthly,2018-01-18,Savings account
1824,52,Monthly,2018-01-17,Savings account
4413,74,weekly,2018-01-15,Salary account
2179,1,weekly,2018-01-14,Savings account
1164,35,Monthly,2018-01-14,NRI account
4774,66,Monthly,2018-01-14,NRI account
3997,62,Monthly,2018-01-13,Savings account
969,19,Monthly,2018-01-08,Salary account
1512,1,Monthly,2018-01-08,NRI account
1193,29,Monthly,2018-01-05,NRI account
2673,34,Monthly,2018-01-04,Savings account
1788,1,Monthly,2018-01-04,Salary account
628,72,Monthly,2018-01-03,NRI account
1458,29,Monthly,2018-01-03,Salary account
1552,18,Monthly,2018-01-02,Savings account
